,user_name,roll_belt,pitch_belt,yaw_belt,total_accel_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,accel_belt_z,magnet_belt_x,magnet_belt_y,magnet_belt_z,roll_arm,pitch_arm,yaw_arm,total_accel_arm,gyros_arm_x,gyros_arm_y,gyros_arm_z,accel_arm_x,accel_arm_y,accel_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,roll_dumbbell,pitch_dumbbell,yaw_dumbbell,total_accel_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,accel_dumbbell_x,accel_dumbbell_y,accel_dumbbell_z,magnet_dumbbell_x,magnet_dumbbell_y,magnet_dumbbell_z,roll_forearm,pitch_forearm,yaw_forearm,total_accel_forearm,gyros_forearm_x,gyros_forearm_y,gyros_forearm_z,accel_forearm_x,accel_forearm_y,accel_forearm_z,magnet_forearm_x,magnet_forearm_y,magnet_forearm_z,classe
5711,pedro,123,26.9,-4.82,20,-0.47,-0.02,-0.44,-39,67,-175,-1,578,-376,41.4,-32.3,176,13,-1.96,0.64,-0.18,21,47,120,-271,379,500,-3.625526767,25.65358324,131.1596389,8,0.59,0.08,-0.61,21,-3,80,519,-532,-61,150,53.4,169,30,0.51,-3.39,-0.79,-130,220,-153,-714,305,580,B
5712,pedro,123,26.9,-4.83,20,-0.48,-0.03,-0.51,-37,72,-176,-9,585,-374,46.9,-47.8,167,19,-2.7,1.12,0.21,68,71,156,-51,383,553,-46.55968725,10.22133918,109.2344748,10,0.71,0.19,-0.82,10,-44,87,504,-541,-56,175,57.6,-156,23,0.59,-3.08,-0.82,-154,78,-138,-645,19,470,B
5713,pedro,123,26.9,-4.83,20,-0.45,-0.03,-0.54,-38,72,-174,-10,585,-378,52,-54.7,161,21,-2.99,1.19,0.28,82,79,166,47,373,546,-55.19331264,5.426811109,101.5573796,11,0.67,0.47,-0.95,6,-58,94,496,-550,-82,-177,57,-144,21,0.98,-3.2,-0.51,-123,82,-144,-580,-126,367,B
5714,pedro,123,26.8,-4.79,20,-0.42,-0.03,-0.56,-39,73,-173,-5,584,-372,55.6,-58.2,157,21,-3.08,1.22,0.21,87,83,172,115,361,539,-63.1,6.3,93.5,11,0.66,0.59,-0.98,7,-66,90,489,-557,-85,-173,56.1,-139,22,1.11,-3.29,-0.51,-137,78,-151,-566,-161,348,B
5715,pedro,123,26.7,-4.72,20,-0.39,-0.03,-0.56,-35,73,-174,-2,589,-360,59.7,-61.5,152,22,-3.15,1.32,0.05,88,83,181,151,352,540,-61.70974087,5.427699223,95.0584214,11,0.67,0.69,-1.05,6,-64,90,473,-572,-91,-169,54.8,-133,25,1.09,-3.34,-0.57,-166,58,-167,-522,-230,287,B
5716,pedro,122,26.5,-4.35,19,-0.37,0,-0.52,-44,69,-167,-8,591,-364,84.4,-71.4,125,23,-3.48,1.57,-0.07,129,62,174,338,307,487,-57.19097102,10.10809805,98.77551115,11,0.64,0.85,-1.08,11,-59,91,454,-590,-102,-158,49,-115,24,0.75,-3.21,-0.75,-126,-48,-192,-397,-404,176,B
5717,pedro,122,26.5,-4.28,19,-0.39,-0.02,-0.54,-42,76,-166,-5,584,-364,97.1,-73.1,112,23,-3.53,1.56,0,153,52,160,400,282,466,-57.56913572,11.48660791,98.08112287,11,0.63,0.92,-0.94,12,-57,87,441,-607,-103,-155,46.9,-110,25,0.79,-3.08,-0.74,-122,-85,-189,-369,-434,145,B
5718,pedro,122,26.4,-4.27,19,-0.4,-0.02,-0.56,-41,74,-170,-7,592,-367,114,-73.7,94.4,25,-3.55,1.49,0.08,166,56,165,442,269,441,-59.61912138,8.723912839,96.6461773,11,0.61,0.92,-0.85,9,-58,85,430,-610,-113,-152,44.2,-105,23,0.92,-3.05,-0.64,-81,-111,-181,-319,-486,103,B
5719,pedro,122,26.3,-4.18,19,-0.4,0,-0.52,-43,66,-171,-1,592,-348,145,-70.5,63.1,23,-3.69,1.41,0.33,183,35,126,562,223,349,-66.64863578,14.4014534,88.32178049,9,0.48,0.88,-0.66,13,-56,70,406,-623,-127,-146,37.3,-96.7,29,1.17,-2.99,-0.43,-79,-176,-206,-238,-556,41,B
5720,pedro,122,26.4,-4.18,19,-0.48,0,-0.46,-45,74,-168,-3,587,-356,168,-59.9,39.7,29,-3.55,1.19,0.59,271,17,83,674,161,216,-69.4548617,-2.133624173,87.57849646,10,0.5,0.85,-0.71,-2,-60,72,357,-653,-138,-143,29.9,-89.6,41,0.5,-1.78,-0.08,-23,-301,-258,-134,-619,-13,B
5721,pedro,121,26.6,-4.47,18,-0.5,-0.03,-0.41,-42,72,-161,-1,588,-360,180,-43.1,26.4,33,-3.4,1.2,0.3,316,6,57,732,84,42,-93.96283937,-15.12796157,60.71382285,9,0.42,0.67,-0.66,-14,-75,53,323,-673,-153,-143,30,-88,35,-0.35,0.85,0,-60,-229,-242,-124,-623,-13,B
5722,pedro,121,26.7,-4.67,19,-0.48,-0.02,-0.43,-41,70,-163,-2,589,-355,-178,-35.3,22.2,34,-3.29,1.22,0.2,328,-4,30,748,40,-42,-88.19751287,-14.08279118,66.86611938,9,0.22,0.43,-0.61,-12,-66,53,311,-676,-165,-143,33.4,-89.4,32,-0.71,1.51,0.07,-88,-188,-235,-159,-601,16,B
5723,pedro,121,26.6,-4.75,19,-0.4,-0.03,-0.41,-41,75,-166,-3,590,-366,-175,-13.7,12.6,39,-3.55,1.54,-0.02,374,-41,-35,688,-67,-262,-90.67408017,-27.92395466,58.38610424,8,-0.32,0.27,-0.43,-21,-60,42,269,-689,-184,-148,45.8,-101,28,-0.72,2.57,0.79,-96,-137,-216,-323,-466,159,B
5724,pedro,121,26.6,-4.76,19,-0.4,-0.03,-0.41,-42,73,-166,1,583,-364,-174,-9.41,10.7,38,-3.6,1.59,0.03,357,-54,-86,654,-85,-310,-92.40933616,-31.67120423,54.19748417,10,-0.4,0.29,-0.2,-32,-82,53,264,-689,-191,-149,48.5,-104,28,-0.74,2.54,0.94,-121,-133,-204,-368,-415,197,B
5725,pedro,121,26.6,-4.77,19,-0.4,-0.03,-0.41,-40,69,-169,-3,586,-362,-174,-4.44,8.52,40,-3.64,1.67,0.08,363,-57,-140,635,-105,-341,-101.4995438,-33.84018088,42.25559163,10,-0.47,0.32,-0.26,-34,-87,42,258,-693,-191,-150,51.3,-108,27,-0.96,2.44,1.18,-130,-112,-205,-391,-390,229,B
5726,pedro,122,26.4,-4.7,19,-0.39,-0.03,-0.43,-40,69,-171,-3,592,-353,-175,16.3,0.29,57,-0.9,-0.06,-0.07,357,-191,-383,429,-148,-492,-99.76295242,-41.60395159,36.99832693,10,0.58,0.31,-0.41,-38,-79,34,213,-703,-219,179,70.2,-156,17,-1.2,3.85,1.3,-93,72,-121,-619,8,607,B
5727,pedro,122,26.4,-4.55,19,-0.39,-0.03,-0.39,-41,69,-171,-6,589,-370,-175,14.7,1.69,51,1.03,-1.01,-0.02,344,-157,-320,453,-156,-489,-99.92702921,-48.34148514,28.03270018,9,0.72,-0.13,-0.44,-42,-76,25,223,-702,-207,146,70.8,165,22,-1.28,3.16,1.77,-84,154,-125,-679,186,748,B
5728,pedro,122,26.2,-4.31,19,-0.34,-0.03,-0.39,-36,67,-174,1,589,-370,-173,6.64,5.71,44,2.2,-1.59,0.33,360,-134,-203,544,-121,-414,-90.51782258,-47.20529556,43.10740549,8,0.77,-0.59,-0.08,-37,-64,34,234,-696,-213,120,62.3,132,26,-1.12,2.94,1.08,-76,224,-93,-703,390,871,B
5729,pedro,123,26,-3.99,20,-0.42,-0.02,-0.39,-44,70,-181,2,582,-377,-172,-9.34,13.8,42,2.23,-1.96,0.05,396,-52,-106,680,-40,-279,-109.525127,-29.74584324,35.93965936,10,0.66,-0.79,0.13,-30,-91,36,278,-677,-190,107,46.2,105,30,-0.98,2.44,1.84,-75,268,-92,-638,644,980,B
5730,pedro,123,26,-4,21,-0.45,-0.03,-0.41,-46,71,-183,1,577,-375,-173,-15.7,17.6,41,2.38,-2.06,-0.3,395,-33,-79,708,4,-220,-111.2869966,-20.27470526,40.45106796,11,0.69,-0.85,0.16,-22,-98,43,302,-680,-189,108,39.3,98.3,31,-0.67,2.75,1.77,57,290,-78,-590,714,983,B
5731,pedro,123,26.1,-4.05,20,-0.48,-0.02,-0.41,-48,71,-181,4,577,-374,-175,-18.7,19.4,40,2.36,-2.06,-0.41,376,-17,-101,721,38,-171,-113.1784194,-19.12498637,38.99825087,11,0.66,-0.83,0.13,-21,-100,42,308,-678,-172,109,36.4,95.8,30,-0.66,2.52,1.76,8,282,-94,-560,746,968,B
5732,pedro,123,26.2,-4.15,20,-0.53,-0.02,-0.43,-48,70,-181,-1,587,-376,-176,-22,21.8,40,2.39,-2.07,-0.43,384,-17,-51,732,72,-121,-107.2304733,-20.05446913,44.96218754,11,0.56,-0.83,0.11,-22,-97,48,316,-671,-176,109,33.2,93.2,34,-0.79,3.15,1.49,17,314,-117,-535,766,957,B
5733,pedro,123,26.6,-4.74,20,-0.59,-0.02,-0.44,-38,67,-178,0,583,-378,176,-34.6,32.7,34,2.54,-2.06,-0.3,327,22,40,722,181,23,-94.81178993,-20.95635168,57.62081892,10,0.55,-0.55,-0.33,-21,-82,55,346,-657,-157,111,20.1,84.5,41,-0.47,2.78,1.07,149,360,-112,-377,809,888,B
5734,pedro,123,26.7,-4.92,20,-0.59,-0.02,-0.44,-39,68,-178,-1,577,-363,174,-37.5,35.7,32,2.55,-1.99,-0.28,311,39,27,695,206,61,-73.91932496,-19.65358255,79.34061321,10,0.63,-0.64,-0.46,-20,-69,73,348,-658,-160,112,17.3,83.3,39,-0.16,2.36,1,127,341,-117,-346,800,861,B
5735,pedro,123,26.7,-5.02,20,-0.58,-0.02,-0.44,-42,73,-180,-6,577,-382,171,-40.3,39,32,2.54,-1.89,-0.54,305,64,40,686,222,100,-87.09851161,-20.2177544,65.85504008,11,0.79,-0.67,-0.41,-21,-80,64,368,-649,-162,113,14.9,82.5,37,-0.05,2.07,1.02,115,325,-125,-324,803,852,B
5736,pedro,123,26.9,-5.41,20,-0.63,-0.03,-0.49,-43,72,-180,-8,587,-373,163,-45.7,46.6,31,2.73,-1.81,-0.9,286,47,101,617,278,199,-73.92554845,-15.0284608,80.90682738,8,0.56,-0.51,-0.07,-12,-54,58,379,-643,-151,115,10.6,81,38,-0.02,1.78,0.95,115,321,-154,-267,801,809,B
5737,pedro,123,27.1,-5.72,20,-0.63,-0.03,-0.51,-37,70,-178,-5,582,-371,154,-50.4,56,25,2.55,-1.67,-0.77,223,66,80,559,304,286,-84.36118803,-18.51109243,69.29129436,9,0.63,-0.66,0.07,-17,-69,59,390,-638,-145,117,6.77,79.6,39,-0.11,1.81,0.64,106,325,-162,-204,781,763,B
5738,pedro,122,27.2,-5.89,20,-0.63,-0.03,-0.51,-35,68,-178,-9,588,-362,149,-52,60.9,26,2.49,-1.67,-0.54,225,31,123,543,317,297,-102.3451451,-3.462486331,54.59955766,9,0.63,-0.67,0.03,-3,-74,45,390,-630,-140,117,4.76,78.7,40,-0.1,1.77,0.46,123,335,-160,-184,766,751,B
5739,pedro,122,27.3,-6.13,19,-0.63,-0.03,-0.51,-41,73,-171,-7,578,-363,138,-54.5,73.4,23,2.62,-1.81,0.07,203,53,94,438,361,365,-69.5,2.3,87.6,9,0.45,-0.66,0,2,-55,66,404,-616,-151,118,2.11,78.4,38,0.18,0.95,0.41,140,315,-142,-152,751,736,B
5740,pedro,121,27.6,-6.67,19,-0.61,-0.03,-0.52,-34,69,-167,-11,586,-373,120,-55.3,94.5,20,2.73,-1.88,-0.13,130,68,127,315,398,442,-83.26147106,-7.05053947,73.31941878,9,0.48,-0.63,0.03,-6,-63,57,424,-602,-131,120,0.18,80.7,33,0.69,0.1,0.56,102,266,-161,-149,747,712,B
5741,pedro,121,27.7,-6.98,18,-0.55,-0.03,-0.49,-34,68,-163,-11,585,-370,108,-53.8,108,19,2.76,-1.75,-0.31,112,76,126,167,418,479,-54.32257123,17.31641258,99.45736128,9,0.35,-0.63,0.28,15,-45,73,439,-601,-116,121,-1,82.8,34,0.83,0.18,0.54,99,269,-167,-147,754,696,B
5742,pedro,121,27.7,-7.1,18,-0.48,-0.03,-0.44,-32,68,-162,-20,579,-373,96.7,-51.1,121,19,2.73,-1.53,-0.46,54,90,150,71,424,495,-60.14458487,2.460401243,96.87019997,8,0.34,-0.56,0.08,2,-46,67,448,-588,-124,122,-1.95,85.2,35,0.82,-0.14,0.48,80,282,-170,-150,740,686,B
5743,pedro,121,27.7,-7.17,18,-0.45,-0.03,-0.43,-32,69,-163,-18,585,-366,91.9,-49.6,126,19,2.62,-1.4,-0.71,43,87,161,-4,422,516,-12.96673971,20.83919849,132.4337902,8,0.32,-0.67,0.11,16,-10,75,458,-591,-121,123,-2.08,86.5,37,0.72,-0.29,0.38,88,299,-177,-154,753,680,B
5744,pedro,121,27.6,-7.14,18,-0.4,-0.03,-0.41,-31,70,-163,-19,584,-361,87.4,-47.9,130,18,2.41,-1.27,-0.87,32,62,162,-31,419,515,-35.47729143,28.93671531,110.4537229,8,0.39,-0.71,0.15,23,-28,72,468,-586,-122,123,-2.1,87.7,37,0.67,-0.35,0.13,93,302,-176,-170,750,667,B
5745,pedro,121,27.5,-7.07,19,-0.37,-0.03,-0.39,-31,74,-167,-17,577,-369,83.4,-46.1,134,17,2.22,-1.19,-0.74,31,54,155,-83,406,519,-67.91845783,21.09472594,84.71288292,9,0.37,-0.59,0.26,19,-57,68,471,-577,-122,123,-1.93,88.8,36,0.61,-0.5,-0.03,95,295,-168,-174,755,686,B
5746,pedro,121,27.4,-7,19,-0.34,-0.03,-0.41,-34,75,-167,-16,588,-366,80.7,-44.4,137,16,2.06,-1.12,-0.48,39,52,139,-136,401,527,-59.28460611,5.175677782,97.50657387,10,0.34,-0.4,0.3,5,-54,80,477,-575,-109,123,-1.44,90.1,35,0.53,-0.74,-0.07,88,287,-167,-189,763,691,B
5747,pedro,121,27.3,-6.87,19,-0.32,-0.03,-0.41,-38,72,-167,-11,583,-370,78.6,-42.5,140,13,1.83,-1.11,-0.08,37,41,114,-157,407,532,-31.81964371,1.117359122,125.238988,9,0.32,-0.31,0.31,1,-28,85,479,-566,-98,123,-0.75,91.3,35,0.45,-0.9,-0.07,86,293,-164,-200,763,687,B
5748,pedro,121,27.1,-6.58,19,-0.29,-0.03,-0.41,-41,69,-167,-12,582,-367,76.8,-38.5,144,12,1.61,-1.17,0.57,21,46,106,-231,410,500,-48.38587474,11.65633836,107.0693752,10,0.58,-0.37,0.31,11,-44,83,481,-558,-81,123,1.17,94,37,0.45,-1.17,-0.23,97,315,-158,-229,773,701,B
5749,pedro,121,27,-6.41,19,-0.27,-0.03,-0.39,-37,70,-169,-12,578,-353,76.5,-36.9,146,11,1.48,-1.11,0.67,7,44,100,-258,421,492,-75.22246596,8.419356622,81.14873482,10,0.59,-0.27,0.25,8,-65,69,486,-562,-88,122,2.24,95.5,37,0.5,-1.33,-0.33,90,312,-153,-247,785,712,B
5750,pedro,123,26.5,-5,20,-0.26,-0.06,-0.36,-39,70,-175,-3,582,-378,74.9,-28.7,152,8,0.69,-0.56,-0.08,16,25,77,-401,402,423,12.88574664,53.98468902,101.2403439,8,0.31,-0.42,0.25,40,10,66,501,-550,-73,121,13,107,41,0.64,-2.47,-0.56,59,369,-137,-397,784,757,B
5751,pedro,123,26.4,-4.76,20,-0.24,-0.06,-0.36,-40,68,-178,-10,586,-382,74.4,-27.9,153,8,0.56,-0.48,-0.26,20,32,71,-397,395,415,10.05147006,58.46414624,97.52651354,8,0.22,-0.51,0.3,44,8,66,504,-552,-75,121,15.6,110,41,0.75,-2.57,-0.56,61,377,-134,-434,786,761,B
5752,pedro,123,26.4,-4.24,21,-0.43,-0.05,-0.41,-54,74,-183,-8,581,-371,72.1,-26.4,154,8,0.1,-0.13,-0.33,22,22,68,-421,381,415,-19.73836901,-1.089490975,137.3104242,9,0.19,-0.53,0.36,-1,-18,90,518,-527,-57,123,26.9,122,37,0.93,-3.26,-0.52,-20,339,-134,-583,711,754,B
5753,pedro,123,27.4,-4.92,21,-0.67,-0.02,-0.52,-45,71,-183,-12,581,-370,72.2,-27.8,150,9,-0.95,0.21,-0.07,10,34,81,-387,375,455,-24.79959695,20.22074853,124.8071892,9,0.45,-0.13,-0.2,18,-22,85,524,-525,-47,133,44.2,146,32,0.79,-3.44,-0.9,-79,272,-138,-708,474,690,B
5754,pedro,123,27.5,-5.14,21,-0.67,-0.02,-0.54,-44,73,-183,-15,582,-372,72.8,-28.5,149,9,-1.19,0.31,-0.07,12,32,85,-368,384,469,-19.96563375,15.2253589,131.8450136,9,0.47,-0.11,-0.3,13,-17,83,525,-517,-51,136,46.8,151,32,0.69,-3.39,-0.92,-93,266,-140,-715,418,663,B
5755,pedro,123,27.7,-5.61,20,-0.67,0.02,-0.57,-40,70,-181,-8,576,-367,74.5,-30.7,145,12,-1.54,0.48,-0.03,25,47,110,-331,385,485,-18.30562631,22.02183871,128.2469284,8,0.47,-0.06,-0.41,18,-15,79,522,-526,-47,143,51.5,162,28,0.74,-3.48,-0.97,-90,219,-142,-714,307,621,B
5756,pedro,122,27.8,-6.01,20,-0.61,0.03,-0.59,-35,72,-178,-21,582,-367,76.7,-33.4,141,15,-1.86,0.74,-0.1,10,58,136,-270,393,507,-8.174622676,28.37532037,127.4870288,9,0.48,-0.06,-0.39,24,-7,82,521,-519,-50,152,54.9,176,27,0.75,-3.61,-0.92,-126,179,-152,-687,145,539,B
5757,pedro,121,27.6,-6.39,19,-0.51,0.02,-0.59,-33,65,-169,-19,584,-362,81.9,-39,130,19,-2.81,1.17,-0.38,13,75,171,-134,385,544,-17.20668516,17.20668516,132.6225141,9,0.66,-0.03,-0.49,15,-15,85,523,-528,-50,169,57,-161,26,0.67,-3.45,-1.1,-144,126,-167,-636,-20,454,B
5758,pedro,121,27.5,-6.43,19,-0.47,0.02,-0.57,-30,65,-168,-18,581,-361,84.3,-40.8,126,19,-3.05,1.27,-0.33,25,71,174,-105,376,553,-32.2139921,14.1178346,121.7003951,9,0.69,0,-0.59,12,-27,80,523,-525,-44,175,57,-153,24,0.51,-3.39,-1.16,-117,113,-165,-597,-97,411,B
5759,pedro,121,27.4,-6.41,18,-0.4,0.02,-0.56,-30,69,-164,-15,587,-363,87.9,-42.7,120,20,-3.26,1.28,-0.15,44,69,174,-25,369,556,-27.07956855,17.1059148,124.815977,8,0.71,0.05,-0.67,14,-22,78,520,-517,-53,179,56.9,-146,23,0.48,-3.32,-1.18,-127,94,-167,-560,-180,364,B
5760,pedro,121,26.3,-5.13,19,-0.34,-0.02,-0.49,-43,72,-164,-7,599,-360,134,-40.8,59.4,25,-3.73,1.38,0.33,182,48,151,518,263,381,-48.67286443,11.97078973,106.7013702,10,0.74,0.95,-1.25,12,-47,88,464,-582,-77,-150,42.3,-94.1,35,1.11,-2.63,-0.16,-10,-264,-216,-169,-594,35,B
5761,pedro,121,26.3,-5.06,19,-0.35,-0.02,-0.51,-43,76,-166,-7,597,-341,138,-38.7,53.9,25,-3.74,1.38,0.33,194,40,137,549,252,344,-40.67061759,14.52367675,113.5995694,11,0.69,1.01,-1.07,15,-41,94,448,-592,-95,-148,39.5,-91.4,41,1.14,-2.3,0.18,-2,-326,-234,-151,-602,24,B
5762,pedro,121,26.2,-4.9,18,-0.37,-0.03,-0.49,-39,63,-161,-9,595,-353,145,-33.1,42.6,27,-3.81,1.32,0.51,237,23,113,648,200,240,-41.50609357,11.94244464,113.6824413,11,0.67,0.93,-0.57,13,-44,99,430,-614,-86,-146,36.6,-89.3,42,0.63,-0.72,0.71,-59,-310,-264,-130,-607,34,B
5763,pedro,121,26.2,-4.81,18,-0.35,-0.02,-0.44,-38,63,-161,-4,587,-354,149,-29.8,37.5,27,-3.77,1.25,0.67,253,13,87,664,192,196,-60.90291061,5.28311637,95.8798957,12,0.74,0.92,-0.51,6,-65,93,414,-623,-95,-145,36.6,-89.3,39,0.19,0.06,0.57,-81,-266,-261,-124,-603,57,B
5764,pedro,121,26.1,-4.74,19,-0.37,-0.02,-0.43,-42,74,-165,2,588,-353,154,-23.2,29.4,29,-3.61,1.14,0.77,280,18,69,709,147,105,-75.20913409,-3.693636996,81.73384025,11,0.79,0.93,-0.66,-4,-74,79,390,-632,-94,-146,39,-90.9,33,-0.51,1.17,0.11,-76,-212,-229,-158,-584,71,B
5765,pedro,121,26.1,-4.72,18,-0.4,-0.03,-0.43,-41,67,-163,-4,595,-359,157,-16.1,21.8,31,-3.55,1.19,0.36,298,20,40,742,99,-9,-70.69169713,6.318715498,85.98449546,11,0.69,0.98,-0.52,7,-72,84,370,-646,-101,-147,43.6,-93.6,30,-0.98,1.83,0,-90,-170,-226,-209,-549,102,B
5766,pedro,121,26.1,-4.75,19,-0.42,-0.03,-0.41,-40,73,-165,1,594,-362,159,-5.69,11.4,34,-3.68,1.3,0.3,335,-17,-6,730,42,-135,-97.81897001,-15.51339096,56.65535636,13,0.59,0.82,-0.74,-19,-102,66,327,-674,-114,-151,51.2,-101,28,-0.96,2.15,0.62,-87,-159,-202,-304,-470,203,B
5767,pedro,121,26.1,-4.77,19,-0.42,-0.05,-0.41,-39,71,-165,-2,593,-360,160,-2.02,8.07,35,-3.76,1.3,0.52,344,-22,-25,710,12,-200,-97.47938876,-10.36336795,58.44300733,12,0.56,0.92,-0.92,-12,-96,64,318,-678,-115,-153,53.7,-105,25,-0.82,2.39,0.84,-96,-128,-185,-318,-446,214,B
5768,pedro,121,26.1,-4.77,19,-0.42,-0.05,-0.39,-40,70,-164,-6,587,-360,160,1.56,4.84,36,-3.81,1.32,0.74,345,-33,-60,689,-11,-251,-74.29801868,-12.4065411,81.24650803,12,0.5,0.92,-0.85,-15,-82,88,300,-684,-127,-155,56.1,-109,23,-0.71,2.52,1.05,-85,-114,-179,-374,-392,272,B
5769,pedro,121,26.1,-4.81,19,-0.43,-0.05,-0.41,-42,74,-164,0,593,-361,162,9.12,-1.97,38,-3.64,1.36,0.89,360,-37,-96,639,-57,-342,-71.87604918,-22.12856437,80.36695335,12,0.37,0.75,-0.67,-25,-75,82,273,-694,-133,-157,60.2,-117,23,-0.72,2.62,1.43,-127,-77,-174,-443,-303,362,B
5770,pedro,121,26.2,-4.85,19,-0.43,-0.05,-0.41,-42,71,-166,-3,588,-356,162,12.9,-5.62,38,-3.52,1.41,0.62,351,-38,-121,615,-70,-364,-79.95571798,-21.29460481,72.64397747,14,0.43,0.63,-0.67,-28,-95,88,275,-694,-137,-160,62.7,-123,20,-0.74,2.94,1.43,-99,-47,-168,-481,-240,434,B
5771,pedro,121,26.2,-4.88,19,-0.45,-0.05,-0.39,-39,70,-164,-7,590,-349,161,16,-8.8,39,-3.36,1.48,0.25,352,-60,-148,573,-94,-408,-92.63822186,-23.15354756,58.85732442,14,0.48,0.64,-0.74,-31,-108,75,253,-697,-138,-164,64.7,-130,20,-0.69,2.86,1.41,-97,-38,-163,-528,-171,487,B
5772,pedro,121,26.2,-4.9,19,-0.45,-0.05,-0.43,-39,67,-164,-10,596,-357,158,21.9,-15.9,45,-2.86,1.38,-0.48,331,-104,-266,506,-111,-462,-73.40795509,-35.77601888,71.37578367,13,0.45,0.5,-0.64,-46,-88,86,237,-705,-154,-178,68.9,-150,20,-0.85,3.42,1.51,-117,30,-149,-591,-46,596,B
5773,pedro,121,26.3,-4.89,19,-0.43,-0.05,-0.43,-38,69,-166,-6,585,-357,156,24.3,-19.2,48,-2.6,1.2,-0.69,343,-128,-291,465,-115,-486,-88.67156895,-41.12299467,51.14863621,13,0.47,0.42,-0.66,-49,-95,60,226,-701,-156,170,70,-165,17,-0.79,3.39,1.44,-94,78,-119,-631,36,656,B
5774,pedro,121,26.3,-4.92,19,-0.43,-0.03,-0.41,-39,70,-167,-1,591,-363,154,26.3,-21.8,51,-2.15,0.9,-0.69,342,-148,-339,432,-120,-505,-77.49393652,-36.6095173,66.65975175,13,0.4,0.24,-0.69,-44,-86,76,228,-710,-146,157,70.2,180,20,-0.71,2.86,1.49,-128,83,-116,-639,71,685,B
5775,pedro,121,26.2,-4.95,19,-0.42,-0.03,-0.41,-41,72,-168,-2,597,-353,152,28.5,-24.4,55,-0.77,0.08,-0.31,363,-155,-370,407,-110,-517,-90.20269231,-39.46084663,50.8013821,13,0.35,0.22,-0.74,-49,-100,62,209,-711,-170,135,66.6,153,22,-0.61,3.52,1.39,-102,161,-109,-677,191,757,B
5776,pedro,121,26.2,-4.95,19,-0.43,-0.02,-0.41,-40,72,-165,2,590,-359,152,28.7,-24.1,55,0,-0.39,-0.07,363,-157,-372,414,-109,-511,-89.85056092,-39.73672991,50.97357223,12,0.21,0.1,-0.61,-46,-93,58,216,-707,-175,130,63.7,144,20,-0.43,3.16,1.39,-68,160,-94,-698,264,792,B
5777,pedro,121,26.2,-5,19,-0.45,-0.02,-0.43,-42,72,-170,0,587,-368,153,28.4,-22.7,51,0.69,-0.79,0.16,354,-154,-312,433,-105,-495,-105.7466661,-33.78781265,37.07577915,13,0.02,0.16,-0.46,-43,-113,47,214,-714,-173,125,60.7,137,23,-0.51,2.89,1.59,-105,178,-99,-706,334,822,B
5778,pedro,121,26.2,-5.08,19,-0.45,-0.02,-0.43,-39,70,-170,-6,593,-360,155,27.6,-20.6,48,1.25,-1.12,0.44,349,-143,-288,458,-97,-496,-98.97111373,-39.04647362,40.6660534,14,-0.14,0.22,-0.44,-51,-112,53,209,-718,-184,122,58.1,131,27,-0.63,2.89,1.59,-109,215,-106,-705,373,843,B
5779,pedro,121,26.2,-5.09,19,-0.43,-0.03,-0.43,-39,70,-170,-2,586,-366,157,26.3,-17.8,47,1.69,-1.38,0.62,347,-127,-268,468,-102,-484,-94.60459657,-43.50532369,41.7585462,13,-0.32,0.21,-0.41,-53,-102,51,199,-708,-183,120,54.6,126,30,-0.5,3.32,1.35,-107,253,-115,-702,450,871,B
5780,pedro,121,26.2,-5.15,19,-0.43,-0.02,-0.41,-39,68,-169,1,590,-365,159,24.8,-14.9,44,1.94,-1.59,0.69,347,-119,-233,506,-82,-463,-104.313682,-39.05969071,33.57600908,14,-0.48,0.27,-0.25,-52,-118,45,192,-713,-188,118,51.5,122,27,-0.31,2.92,1.23,-63,240,-97,-705,505,886,B
5781,pedro,121,26.1,-5.2,20,-0.43,-0.03,-0.41,-40,69,-176,2,587,-355,166,15.8,-0.88,38,2.6,-2.33,0.1,342,-74,-120,639,-27,-339,-96.49338873,-35.27534254,46.97931539,9,0.16,0.37,-0.44,-29,-69,38,160,-718,-206,114,39.8,108,28,-0.55,2.54,1.1,-2,261,-93,-648,654,932,B
5782,pedro,121,26.1,-5.19,20,-0.45,-0.03,-0.39,-40,71,-174,-1,585,-355,167,13.3,2.78,37,2.7,-2.5,-0.11,339,-73,-110,651,-14,-317,-99.57999158,-37.5146408,41.35555506,9,0.37,0.19,-0.21,-31,-71,34,153,-719,-199,114,37.2,105,31,-0.51,2.46,1.13,-19,281,-113,-616,699,927,B
5783,pedro,121,26.1,-5.18,20,-0.45,-0.03,-0.41,-44,69,-177,1,594,-363,167,10.6,6.76,36,2.86,-2.68,-0.2,323,-55,-118,687,29,-269,-99.92964546,-40.41497886,38.05063771,9,0.55,-0.1,-0.2,-36,-77,34,155,-724,-208,114,33.9,102,33,-0.47,3.03,1.02,-11,300,-108,-594,720,923,B
5784,pedro,121,26.2,-5.32,20,-0.51,-0.03,-0.43,-38,71,-177,-1,590,-351,166,2.04,19.1,30,3.15,-2.97,-0.97,291,-10,1,702,152,-122,-76.53182965,-58.09461141,48.68479117,11,0.83,-0.75,0.07,-61,-77,52,177,-716,-194,116,25.7,96.7,35,-0.21,2.23,1.2,25,312,-143,-527,775,895,B
